x_mm,y_mm,eps_x,eps_y,gamma_xy  (P=83.4kN, step=35)
2.300000000000000000e+02,1.700000000000000000e+02,2.006598570919245305e-05,-2.016559881733059859e-05,-8.815420236040516261e-05
2.500000000000000000e+02,1.700000000000000000e+02,2.336383462572431350e-05,-1.616089788232182199e-05,-7.781521212676632013e-05
2.700000000000000000e+02,1.700000000000000000e+02,2.657746627060102399e-05,-1.746195117095003846e-05,-7.128512229771728813e-05
2.900000000000000000e+02,1.700000000000000000e+02,3.097074490169862254e-05,-1.876300445957825155e-05,-6.227110199964332421e-05
3.100000000000000000e+02,1.700000000000000000e+02,3.418928106867847097e-05,-2.006405774820647141e-05,-5.414461310943823448e-05
3.300000000000000000e+02,1.700000000000000000e+02,3.627048836935051061e-05,-2.136511103683468450e-05,-4.532198863485012799e-05
3.500000000000000000e+02,1.700000000000000000e+02,4.045937106694180827e-05,-2.266616432546290097e-05,-2.866010328183110596e-05
3.700000000000000000e+02,1.700000000000000000e+02,4.177313833079845034e-05,-2.207895690667038510e-05,-1.602090948496284468e-05
3.900000000000000000e+02,1.700000000000000000e+02,4.157129809530234752e-05,-2.149174948787786583e-05,-5.314605238729360224e-06
4.100000000000000000e+02,1.700000000000000000e+02,4.025590176150953286e-05,-2.090454206908534996e-05,3.377010042074571751e-06
4.300000000000000000e+02,1.700000000000000000e+02,3.955900702175343682e-05,-2.031733465029283408e-05,1.055300104278927185e-05
4.500000000000000000e+02,1.700000000000000000e+02,3.941831988881766563e-05,-1.973012723150031482e-05,2.488284915179579096e-05
4.700000000000000000e+02,1.700000000000000000e+02,3.853212499049958866e-05,-1.965211742858751176e-05,3.712167189757636682e-05
4.900000000000000000e+02,1.700000000000000000e+02,3.667442792743821005e-05,-1.957410762567470192e-05,4.721866562329318545e-05
5.100000000000000000e+02,1.700000000000000000e+02,3.481864253728300754e-05,-1.949609782276189886e-05,5.679252871983066079e-05
5.300000000000000000e+02,1.700000000000000000e+02,3.157215598811370389e-05,-1.941808801984909241e-05,6.431185091855937043e-05
5.500000000000000000e+02,1.700000000000000000e+02,2.749765639627078709e-05,-1.934007821693628596e-05,6.890583568865478361e-05
5.700000000000000000e+02,1.700000000000000000e+02,2.430486116451103208e-05,-2.184377046675510720e-05,7.256754389754305028e-05
5.900000000000000000e+02,1.700000000000000000e+02,2.130555560919574339e-05,-2.434746271657392506e-05,7.482813793120222218e-05
6.100000000000000000e+02,1.700000000000000000e+02,1.864857842280318663e-05,-2.685115496639274631e-05,7.748642154171120182e-05
6.300000000000000000e+02,1.700000000000000000e+02,1.720902553664000305e-05,-2.935484721621156755e-05,8.369421254470826236e-05
6.500000000000000000e+02,1.700000000000000000e+02,1.676528258719111759e-05,-3.185853946603038541e-05,8.119347806949607949e-05
6.700000000000000000e+02,1.700000000000000000e+02,1.802860616127572221e-05,-3.924369063248661442e-05,7.655788479707731288e-05
6.900000000000000000e+02,1.700000000000000000e+02,1.920350136026422673e-05,-4.662884179894284344e-05,7.053535586851537571e-05
7.100000000000000000e+02,1.700000000000000000e+02,2.010188926224268932e-05,-5.401399296539907246e-05,6.143887683047957878e-05
7.300000000000000000e+02,1.700000000000000000e+02,2.074306197577289670e-05,-6.139914413185530826e-05,5.139283910650581469e-05
7.000000000000000000e+01,1.900000000000000000e+02,1.570447617298247067e-05,-5.735629552184606670e-05,-6.204128801864305855e-05
9.000000000000000000e+01,1.900000000000000000e+02,1.525471608710910912e-05,-5.153765565838080341e-05,-7.461082398978455862e-05
1.100000000000000000e+02,1.900000000000000000e+02,1.377228127084928804e-05,-4.571901579491554691e-05,-8.913622234057509111e-05
1.300000000000000000e+02,1.900000000000000000e+02,1.258970418355297314e-05,-3.990037593145029040e-05,-9.420697404721044179e-05
1.500000000000000000e+02,1.900000000000000000e+02,1.210361112475670848e-05,-3.408173606798503390e-05,-9.704383448517296456e-05
1.700000000000000000e+02,1.900000000000000000e+02,1.139959867614215410e-05,-3.130490749926441245e-05,-1.030312235644848060e-04
1.900000000000000000e+02,1.900000000000000000e+02,1.231522541469309606e-05,-2.852807893054379440e-05,-1.047641635886427559e-04
2.100000000000000000e+02,1.900000000000000000e+02,1.321028360199025402e-05,-2.575125036182317634e-05,-1.021814039001525844e-04
2.300000000000000000e+02,1.900000000000000000e+02,1.586342239816233276e-05,-2.297442179310256168e-05,-9.433785974446334040e-05
2.500000000000000000e+02,1.900000000000000000e+02,1.882076270191977485e-05,-2.019759322438194023e-05,-8.430767886791713990e-05
2.700000000000000000e+02,1.900000000000000000e+02,2.167524658634586030e-05,-2.130458598885453481e-05,-7.904992898910822305e-05
2.900000000000000000e+02,1.900000000000000000e+02,2.593897790418710583e-05,-2.241157875332712939e-05,-7.105494229705841655e-05
3.100000000000000000e+02,1.900000000000000000e+02,2.909090931094889258e-05,-2.351857151779972058e-05,-6.297402584321446059e-05
3.300000000000000000e+02,1.900000000000000000e+02,3.134984985611189698e-05,-2.462556428227231854e-05,-4.821448365692967432e-05
3.500000000000000000e+02,1.900000000000000000e+02,3.529269255578606210e-05,-2.573255704674490973e-05,-3.093781320890755357e-05
3.700000000000000000e+02,1.900000000000000000e+02,3.671354879301363592e-05,-2.515678073427269723e-05,-1.603682168484880051e-05
3.900000000000000000e+02,1.900000000000000000e+02,3.685012575800851377e-05,-2.458100442180048134e-05,-4.432272603185905669e-06
4.100000000000000000e+02,1.900000000000000000e+02,3.573286358843776966e-05,-2.400522810932826544e-05,4.590339441813466877e-06
